Episode,Time,Character,Type of Roll,Total Value,Natural Value,Crit?,Damage Dealt,# Kills,Notes
C2E005,1:11:55,Beau,Constitution Save,Nat20,20,,,,
C2E005,1:11:56,Molly,Constitution Save,Nat20,20,,,,
C2E005,1:12:01,Fjord,Constitution Save,16,12,,,,
C2E005,1:12:04,Caleb,Constitution Save,9,7,,,,Caleb has one level of exhaustion
C2E005,1:12:05,Nott,Constitution Save,9,7,,,,Nott has one level of exhaustion
C2E005,1:12:07,Jester,Constitution Save,9,7,,,,Jester has one level of exhaustion
C2E005,1:17:49,Beau,Perception,17,14,,,,
C2E005,1:23:53,Beau,Stealth,25,19,,,,
C2E005,1:23:57,Jester,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,1:23:57,Jester,Stealth,6,3,,,,With disadvantage
C2E005,1:23:58,Molly,Stealth,21,18,,,,
C2E005,1:24:00,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,1:24:00,Nott,Stealth,15,7,,,,With disadvantage
C2E005,1:24:00,Caleb,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,1:24:00,Caleb,Stealth,16,15,,,,With disadvantage
C2E005,1:24:02,Fjord,Stealth,14,14,,,,
C2E005,1:28:23,Molly,Damage,3,,,3 Psychic to Witherling 1,,Vicious Mockery
C2E005,1:30:15,Jester,Spell Attack,17,12,,,,Spiritual Weapon
C2E005,1:30:15,Jester,Damage,10,,,10 Radiant to Witherling 1,1,
C2E005,1:32:17,Beau,Initiative,Nat20,20,,,,
C2E005,1:33:13,Fjord,Initiative,16,16,,,,
C2E005,1:33:23,Molly,Initiative,9,6,,,,
C2E005,1:33:29,Jester,Initiative,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,1:33:29,Jester,Initiative,7,4,,,,With disadvantage
C2E005,1:33:30,Nott,Initiative,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,1:33:30,Nott,Initiative,6,2,,,,With disadvantage
C2E005,1:33:30,Caleb,Initiative,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,1:33:30,Caleb,Initiative,6,5,,,,With disadvantage
C2E005,1:34:44,Beau,Performance,3,2,,,,
C2E005,1:39:23,Beau,Deflect Missiles,14,,,,,
C2E005,1:40:21,Beau,Attack,16,10,,,,Thrown arrow
C2E005,1:40:45,Beau,Damage,6,,,6 to Gnoll 5,,
C2E005,1:50:12,Jester,Spell Attack,15,10,,,,Spiritual Weapon
C2E005,1:51:30,Jester,Damage,4,,,4 Radiant to Pack Lord,,
C2E005,1:52:31,Caleb,Spell Attack,16,10,,,,Scorching Ray
C2E005,1:52:33,Caleb,Spell Attack,16,10,,,,Scorching Ray
C2E005,1:52:37,Caleb,Spell Attack,17,11,,,,Scorching Ray
C2E005,1:53:01,Caleb,Damage,19,,,19 Fire to Pack Lord,,
C2E005,1:54:20,Nott,Attack,15,9,,,,Hand Crossbow
C2E005,1:54:55,Nott,Damage,12,,,12 to Gnoll 5,,
C2E005,1:55:52,Nott,Athletics,10,10,,,,With disadvantage
C2E005,1:55:52,Nott,Athletics,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,1:56:55,Nott,Acrobatics,9,3,,,,Disregarded due to disadvantage
C2E005,1:56:55,Nott,Acrobatics,9,3,,5 Fire to Nott,,With disadvantage
C2E005,2:00:59,Beau,Attack,10,4,,,,Melee arrow
C2E005,2:01:30,Beau,Attack,11,5,,,,Unarmed Strike
C2E005,2:09:22,Fjord,Spell Attack,21,15,,,,Eldritch Blast
C2E005,2:09:42,Fjord,Damage,14,,,14 to Pack Lord,,
C2E005,2:15:24,Molly,Attack,Unknown,Unknown,,,,Disregarded due ot advantage
C2E005,2:15:24,Molly,Attack,13,8,,,,Scimitar with advantage
C2E005,2:15:48,Molly,Attack,Unknown,Unknown,,,,Disregarded due ot advantage
C2E005,2:15:48,Molly,Attack,21,16,,,,Scimitar with advantage
C2E005,2:15:59,Molly,Damage,9,,,9 to Gnoll 1,,
C2E005,2:18:05,Jester,Damage,9,,,9 Cold to Witherling 4,,Hellish Rebuke
C2E005,2:19:16,Jester,Spell Attack,24,19,,,,Guiding Bolt
C2E005,2:19:28,Jester,Damage,9,,,9 Radiant to Pack Lord,,
C2E005,2:19:54,Jester,Spell Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E005,2:19:54,Jester,Spell Attack,20,15,,,,Spiritual Weapon with advantage
C2E005,2:20:02,Jester,Damage,9,,,9 Force to Pack Lord,,
C2E005,2:21:07,Caleb,Spell Attack,Unknown,Unknown,,,,Chromatic Orb
C2E005,2:23:28,Nott,Attack,17,11,,,,Hand Crossbow
C2E005,2:24:02,Nott,Stealth,10,2,,,,With disadvantage
C2E005,2:24:02,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,2:25:48,Beau,Attack,14,8,,,,Staff
C2E005,2:25:57,Beau,Damage,8,,,8 to Witherling 3,1,
C2E005,2:27:13,Beau,Attack,10,4,,,,Unarmed Strike
C2E005,2:27:25,Beau,Attack,15,9,,,,Unarmed Strike
C2E005,2:27:37,Beau,Damage,7,,,7 to Gnoll 5,1,
C2E005,2:32:27,Fjord,Spell Attack,13,7,,,,Eldritch Blast
C2E005,2:34:02,Molly,Attack,10,5,,,,Scimitar
C2E005,2:34:08,Molly,Attack,23,18,,,,Scimitar
C2E005,2:34:16,Molly,Damage,7,,,7 (5 + 2 Radiant) to Gnoll 1,,
C2E005,2:36:39,Jester,Spell Attack,8,3,,,,Spiritual Weapon
C2E005,3:36:55,Jester,Healing,Unknown,Unknown,,,,"Cure Wounds (1st), Jester heals unknown amount"
C2E005,2:37:49,Caleb,Spell Attack,17,11,,,,Chromatic Orb
C2E005,2:38:04,Caleb,Damage,11,,,11 Fire to Gnoll 3,,
C2E005,2:40:25,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,2:40:25,Nott,Stealth,13,5,,,,With disadvantage
C2E005,2:41:07,Beau,Attack,24,18,,,,Staff
C2E005,2:41:21,Beau,Damage,11,,,11 to Gnoll 2,,
C2E005,2:41:43,Beau,Attack,25,19,,,,Unarmed Strike
C2E005,2:41:53,Beau,Damage,8,,,8 to Gnoll 2,,
C2E005,2:42:59,Beau,Attack,18,12,,,,Staff AoO
C2E005,2:43:05,Beau,Damage,8,,,8 to Gnoll 2,1,
C2E005,2:44:42,Fjord,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,2:44:42,Fjord,Spell Attack,11,5,,,,Eldritch Blast with disadvantage
C2E005,2:46:47,Nott,Acrobatics,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E005,2:46:47,Nott,Acrobatics,11,5,,4 to Nott,,With disadvantage
C2E005,2:47:18,Nott,Constitution Save,16,14,,,,Concentration
C2E005,2:49:24,Jester,Spell Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E005,2:49:24,Jester,Spell Attack,Nat20,20,Y,,,Inflict Wounds (1st)
C2E005,2:49:33,Jester,Damage,13,,,26 (13x2) Necrotic to Gnoll 6,1,
C2E005,2:54:29,Beau,Survival,11,8,,,,
C2E005,2:54:49,Jester,Healing,6,,,,,"Cure Wounds (1st); Molly heals 6 points, is conscious"
C2E005,2:54:56,Jester,Healing,16,,,,,"Cure Wounds (2nd); Nott heals 16 points, is conscious"
C2E005,3:22:00,Caleb,Investigation,23,17,,,,
C2E006,0:21:04,Jester,Sleight of Hand,19,14,,,,
C2E006,0:21:04,Molly,Perception,Unknown,Unknown,,,,
C2E006,0:28:37,Nott,Persuasion,10,13,,,,
C2E006,0:49:51,Molly,Religion,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,0:49:51,Molly,Religion,18,18,,,,With advantage
C2E006,0:54:50,Jester,Intelligence,18,17,,,,
C2E006,1:01:47,Caleb,Insight,11,6,,,,
C2E006,1:14:56,Fjord,Deception,13,7,,,,
C2E006,1:19:09,Beau,Survival,19,16,,,,
C2E006,1:20:34,Molly,Survival,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,1:20:34,Molly,Survival,17,14,,,,With advantage
C2E006,1:22:05,Caleb,Perception,7,4,,,,
C2E006,1:25:31,Beau,Perception,Nat1,1,,,,
C2E006,1:26:33,Jester,Perception,19,16,,,,
C2E006,1:26:46,Beau,Strength,14,14,,,,
C2E006,1:28:28,Caleb,Perception,13,10,,,,
C2E006,1:32:49,Jester,Survival,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,1:32:49,Jester,Survival,13,10,,,,With advantage
C2E006,1:34:20,Nott,Stealth,21,13,,,,
C2E006,1:34:23,Fjord,Stealth,15,15,,,,
C2E006,1:34:24,Beau,Stealth,16,10,,,,
C2E006,1:34:25,Caleb,Stealth,12,11,,,,
C2E006,1:34:26,Molly,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,1:34:26,Molly,Stealth,16,13,,,,With advantage
C2E006,1:34:27,Jester,Stealth,10,7,,,,
C2E006,1:39:30,Beau,Attack,10,4,,,,Staff
C2E006,1:40:10,Caleb,Spell Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,1:40:10,Caleb,Spell Attack,21,15,,,,Firebolt with advantage
C2E006,1:40:20,Caleb,Damage,1,,,1 to Hyena 2,,
C2E006,1:40:36,Jester,Damage,4,,,4 to Hyena 2,1,Sacred Flame
C2E006,1:41:04,Molly,Attack,17,12,,,,Scimitar
C2E006,1:41:11,Molly,Damage,10,,,10 (7 + 3 Radiant) to Hyena 3,1,
C2E006,1:41:47,Beau,Attack,9,3,,,,Unarmed Strike
C2E006,1:42:09,Nott,Attack,20,14,,,,Hand Crossbow SA
C2E006,1:42:17,Nott,Damage,13,,,13 to Hyena 1,1,
C2E006,1:43:04,Fjord,Perception,19,19,,,,
C2E006,1:45:23,Beau,Investigation,14,12,,,,
C2E006,1:45:23,Molly,Survival,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,1:45:23,Molly,Survival,14,11,,,,With advantage
C2E006,1:45:23,Caleb,Investigation,20,14,,,,
C2E006,1:51:46,Caleb,Perception,21,18,,,,
C2E006,1:55:15,Nott,Dexterity Save,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,1:55:15,Nott,Dexterity Save,24,18,,,,With disadvantage
C2E006,1:56:21,Nott,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,1:56:21,Nott,Perception,8,8,,,,With disadvantage
C2E006,1:56:57,Nott,Investigation,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,1:56:57,Nott,Investigation,8,3,,,,With disadvantage
C2E006,1:58:09,Nott,Attack,18,12,,,,Hand Crossbow
C2E006,1:58:13,Nott,Damage,11,,,11 to Gnoll 1,,
C2E006,2:00:04,Jester,Spell Attack,21,16,,,,Guiding Bolt (1st)
C2E006,2:00:13,Jester,Damage,10,,,10 to Gnoll 1,,
C2E006,2:00:38,Fjord,Spell Attack,24,18,,,,Eldritch Blast
C2E006,2:01:00,Fjord,Damage,9,,,9 to Gnoll 2,,
C2E006,2:01:41,Molly,Damage,3,,,3 Psychic to Gnoll 2,,Vicious Mockery
C2E006,2:02:39,Nott,Spell Attack,19,14,,,,Shocking Grasp
C2E006,2:02:41,Nott,Damage,7,,,7 Lightning to Gnoll 1,1,
C2E006,2:04:26,Beau,Attack,19,13,,,,Staff
C2E006,2:04:31,Beau,Damage,10,,,10 to Gnoll 2,1,
C2E006,2:07:38,Jester,Investigation,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,2:07:38,Jester,Investigation,11,10,,,,With advantage
C2E006,2:08:57,Molly,Intelligence,11,11,,,,
C2E006,2:09:31,Caleb,Intelligence,10,6,,,,
C2E006,2:14:09,Nott,Stealth,Unknown,Unknown,,,,Disregarded
C2E006,2:14:09,Nott,Stealth,13,5,,,,
C2E006,2:14:41,Nott,Investigation,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,2:14:41,Nott,Investigation,10,5,,,,With disadvantage
C2E006,2:16:32,Nott,Stealth,24,16,,,,
C2E006,2:16:42,Nott,Investigation,13,8,,,,With disadvantage
C2E006,2:16:42,Nott,Investigation,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,2:35:55,Nott,Perception,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,2:35:55,Nott,Perception,5,5,,,,With disadvantage
C2E006,2:35:57,Jester,Perception,11,8,,,,
C2E006,2:36:12,Nott,Stealth,22,14,,,,
C2E006,2:36:13,Jester,Stealth,15,12,,,,
C2E006,2:36:13,Molly,Stealth,9,6,,,,
C2E006,2:36:14,Caleb,Stealth,10,9,,,,
C2E006,2:36:15,Beau,Stealth,22,16,,,,
C2E006,2:36:16,Fjord,Stealth,15,15,,,,
C2E006,2:40:53,Jester,Healing,9,,,,,"Cure Wounds (1st), Nott heals 9 points"
C2E006,2:48:56,Nott,Stealth,26,18,,,,
C2E006,2:51:46,Beau,Stealth,Nat20,20,,,,
C2E006,2:55:17,Jester,Spell Attack,24,19,,,,Spiritual Weapon (2nd)
C2E006,2:55:25,Jester,Damage,9,,,9 Force to Gnoll 1,,
C2E006,2:57:28,Fjord,Spell Attack,16,10,,,,Eldritch Blast
C2E006,2:57:45,Fjord,Damage,15,,,15 to Gnoll 2,,
C2E006,3:00:13,Caleb,Spell Attack,15,9,,,,Firebolt
C2E006,3:00:20,Caleb,Damage,7,,,7 Fire to Gnoll 2,1,
C2E006,3:01:16,Nott,Attack,23,17,,,,Hand Crossbow SA
C2E006,3:01:28,Nott,Damage,14,,,14 to Gnoll 1,1,
C2E006,3:02:01,Nott,Stealth,16,8,,,,
C2E006,3:03:06,Molly,Damage,3,,,3 Psychic to Gnoll 5,,Vicious Mockery
C2E006,3:03:17,Molly,Initiative,Nat20,20,,,,
C2E006,3:03:39,Fjord,Initiative,4,4,,,,
C2E006,3:03:17,Nott,Initiative,Nat20,20,,,,Disregarded due to disadvantage
C2E006,3:03:17,Nott,Initiative,6,2,,,,With disadvantage
C2E006,3:04:07,Beau,Initiative,17,13,,,,
C2E006,3:04:07,Caleb,Initiative,17,16,,,,
C2E006,3:04:26,Jester,Initiative,13,10,,,,
C2E006,3:06:41,Beau,Deflect Missiles,16,,,,,
C2E006,3:07:58,Caleb,Spell Attack,Unknown,Unknown,,,,Firebolt
C2E006,3:08:38,Beau,Attack,13,7,,,,Staff
C2E006,3:09:08,Beau,Attack,Unknown,Unknown,,,,Unarmed Strike
C2E006,3:09:53,Jester,Spell Attack,21,16,,,,Spiritual Weapon
C2E006,3:09:58,Jester,Damage,9,,,9 Force to Gnoll 4,,
C2E006,3:10:39,Jester,Damage,2,,,2 Necrotic to Gnoll 5,,Toll the Dead
C2E006,3:14:24,Nott,Attack,8,2,,,,Hand Crossbow
C2E006,3:15:26,Nott,Stealth,17,9,,,,
C2E006,3:15:52,Fjord,Attack,16,10,,,,Falchion
C2E006,3:16:10,Fjord,Damage,15,,,15 to Gnoll 5,,
C2E006,3:17:15,Molly,Attack,16,11,,,,Scimitar
C2E006,3:17:23,Molly,Damage,8,,,8 to Gnoll 5,1,
C2E006,3:17:47,Molly,Attack,11,6,,,,Scimitar
C2E006,3:17:56,Molly,Damage,4,,,4 to Hyena 1,,
C2E006,3:20:57,Caleb,Spell Attack,8,2,,,,Chromatic Orb
C2E006,3:22:08,Beau,Acrobatics,24,18,,,,
C2E006,3:22:43,Beau,Attack,8,2,,,,Staff
C2E006,3:23:10,Beau,Attack,18,12,,,,Unarmed Strike
C2E006,3:23:22,Beau,Damage,8,,,8 to Gnoll 4,,
C2E006,3:24:03,Jester,Spell Attack,13,8,,,,Spiritual Weapon
C2E006,3:24:33,Jester,Damage,7,,,7 Necrotic to Gnoll 4,0.5,Toll the Dead (Beau whacks it to split the kill)
C2E006,3:26:11,Molly,Attack,14,9,,,,Scimitar AoO
C2E006,3:24:12,Fjord,Attack,21,15,,,,Falchion AoO
C2E006,3:26:22,Molly,Damage,8,,,8 to Hyena 1,1,
C2E006,3:26:22,Fjord,Damage,11,,,11 to Hyena 4,1,
C2E006,3:27:09,Nott,Insight,19,17,,,,
C2E006,3:28:33,Fjord,Dexterity Save,13,13,,,,
C2E006,3:29:04,Fjord,Constitution Save,19,15,,,,Concentration
C2E006,3:29:07,Fjord,Constitution Save,18,14,,,,Concentration
C2E006,3:29:20,Fjord,Spell Attack,14,8,,,,Eldritch Blast with disadvantage
C2E006,3:29:20,Fjord,Spell Attack,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,3:31:21,Caleb,Spell Attack,13,7,,,,Disregarded due to disadvantage
C2E006,3:31:21,Caleb,Spell Attack,13,7,,,,Chromatic Orb with disadvantage
C2E006,3:32:28,Beau,Attack,8,2,,,,Disregarded due to advantage
C2E006,3:32:28,Beau,Attack,9,3,,,,Staff with advantage
C2E006,3:33:24,Beau,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,3:33:24,Beau,Attack,Nat20,20,Y,,,Unarmed Strike with advantage
C2E006,3:33:41,Beau,Damage,10,,,10 to Gnoll 3,,
C2E006,3:34:31,Jester,Spell Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,3:34:31,Jester,Spell Attack,13,8,,,,Spiritual Weapon
C2E006,3:36:08,Nott,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E006,3:36:08,Nott,Attack,18,12,,,,Shortsword SA with advantage
C2E006,3:36:15,Nott,Damage,13,,,13 to Gnoll 3,1,
C2E006,3:38:40,Nott,Investigation,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,3:38:40,Nott,Investigation,11,6,,,,With disadvantage
C2E006,3:39:14,Nott,Thieves' Tools,Unknown,Unknown,,,,Disregarded due to disadvantage
C2E006,3:39:14,Nott,Thieves' Tools,21,15,,,,With disadvantage
C2E006,3:42:53,Beau,Perception,13,10,,,,
C2E006,3:43:52,Jester,Healing,Unknown,Unknown,,,,"Cure Wounds, Fjord heals unknown points"
C2E006,3:44:28,Beau,Investigation,20,16,,,,
C2E007,0:18:11,Beau,Initiative,20,16,,,,
C2E007,0:18:12,Nott,Initiative,Nat20,20,,,,
C2E007,0:18:22,Molly,Initiative,16,13,,,,
C2E007,0:18:41,Jester,Initiative,10,7,,,,
C2E007,0:18:46,Caleb,Initiative,9,8,,,,
C2E007,0:19:08,Fjord,Initiative,8,8,,,,
C2E007,0:20:21,Nott,Attack,23,17,,,,Hand Crossbow SA with advantage
C2E007,0:20:31,Nott,Attack,Unknown,Unknown,,,,Disregarded due to advantage
C2E007,0:21:24,Nott,Damage,11,,,11 to Gnoll 1,,
C2E007,0:23:10,Molly,Damage,3,,,3 Psychic to Gnoll 1,,Vicious Mockery
C2E007,0:24:50,Fjord,Spell Attack,20,14,,,,Eldritch Blast and Hex
C2E007,0:25:00,Fjord,Damage,16,,,16 (11 + 5 Necrotic) to Gnoll 2,,
C2E007,0:26:17,Shakäste,Initiative,Nat1,1,,,,
C2E007,0:27:48,Nott,Attack,20,14,,,,Hand crossbow
C2E007,0:27:52,Nott,Damage,8,,,8 to Gnoll 1,1,
C2E007,0:31:00,Molly,Attack,Unknown,Unknown,,,,Scimitar
C2E007,0:31:09,Molly,Attack,15,10,,,,Scimitar
C2E007,0:31:16,Molly,Damage,8,,,8 to Witherling,,
C2E007,0:35:09,Fjord,Spell Attack,22,16,,,,Eldritch Blast and Hex
C2E007,0:35:19,Fjord,Damage,16,,,16 (12 + 4 Necrotic) to Gnoll 2,1,
C2E007,0:38:41,Shakäste,Damage,12,,,12 Thunder to Gnoll 3,,Thunderwave
C2E007,0:40:13,Nott,Spell Attack,9,4,,,,Shocking Grasp
C2E007,0:42:00,Beau,Attack,Nat20,20,Y,,,Staff
C2E007,0:42:20,Beau,Damage,10,,,10 to Hyena 2,1,
C2E007,0:43:13,Molly,Attack,19,14,,,,Scimitar
C2E007,0:43:32,Molly,Damage,13,,,13 to Witherling,1,
C2E007,0:43:58,Molly,Attack,20,15,,,,Scimitar
C2E007,0:44:03,Molly,Damage,9,,,9 to Hyena 1,1,
C2E007,0:46:03,Caleb,Spell Attack,Unknown,Unknown,,,,Fire Bolt
C2E007,0:48:23,Fjord,Spell Attack,16,10,,,,Eldritch Blast and Hex
C2E007,0:48:37,Fjord,Damage,11,,,11 (8 + 3 Necrotic) to Gnoll 3,1,
C2E007,0:52:09,Nott,Insight,13,11,,,,
C2E007,0:56:27,Nott,Investigation,10,5,,,,
C2E007,1:05:12,Caleb,Investigation,Unknown,Unknown,,,,Disregarded due to advantage
C2E007,1:05:12,Caleb,Investigation,14,8,,,,With advantage
C2E007,1:07:40,Nott,Perception,11,11,,,,
C2E007,1:11:39,Fjord,Stealth,15,15,,,,
C2E007,1:11:42,Beau,Stealth,25,19,,,,
C2E007,1:11:43,Caleb,Stealth,5,4,,,,Disregarded due to advantage
C2E007,1:11:43,Caleb,Stealth,8,7,,,,With advantage
C2E007,1:11:50,Shakäste,Stealth,17,12,,,,
C2E007,1:11:52,Nott,Stealth,13,5,,,,
C2E007,1:11:53,Jester,Stealth,18,15,,,,
C2E007,1:11:54,Molly,Stealth,18,15,,,,
C2E007,1:14:26,Shakäste,Perception,17,15,,,,Perception for the Grand Duchess
C2E007,1:19:31,Fjord,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C2E007,1:19:31,Fjord,Stealth,8,8,,,,With advantage
C2E007,1:19:37,Nott,Stealth,17,9,,,,With +3 for Guidance
C2E007,1:22:50,Nott,Attack,10,4,,,,Hand Crossbow
C2E007,1:24:43,Fjord,Damage,14,,,14 to Gnoll,,
C2E007,1:26:02,Nott,Attack,18,12,,,,Hand Crossbow
C2E007,1:26:03,Fjord,Spell Attack,21,15,,,,Eldritch Blast and Hex
C2E007,1:26:07,Nott,Damage,5,,,5 to Gnoll,,
C2E007,1:26:28,Fjord,Damage,13,,,13 (8 + 5 Necrotic) to Gnoll,1,
C2E007,1:27:07,Jester,Perception,15,12,,,,
C2E007,1:27:10,Molly,Perception,13,11,,,,
C2E007,1:27:48,Jester,Stealth,16,13,,,,
C2E007,1:27:49,Molly,Stealth,20,17,,,,
C2E007,1:31:15,Fjord,Spell Attack,15,9,,,,Eldritch Blast
C2E007,1:31:21,Fjord,Constitution Save,6,2,,,,Concentration
C2E007,1:32:06,Shakäste,Wisdom,19,16,,,,
C2E007,1:38:41,Shakäste,Damage,1,,,1 to Gnoll 3,,Sacred Flame
C2E007,1:39:15,Shakäste,Initiative,20,17,,,,
C2E007,1:39:34,Molly,Initiative,13,10,,,,
C2E007,1:39:35,Jester,Initiative,10,7,,,,
C2E007,1:39:35,Nott,Initiative,11,7,,,,
C2E007,1:39:51,Caleb,Initiative,7,6,,,,
C2E007,1:39:54,Beau,Initiative,9,5,,,,
C2E007,1:40:12,Fjord,Initiative,3,3,,,,
C2E007,1:41:46,Shakäste,Damage,3,,,3 Cold to Gnoll 2,,Frostbite
C2E007,1:44:31,Nott,Attack,12,6,,,,Hand Crossbow
C2E007,1:47:43,Beau,Attack,Nat20,20,Y,,,Staff
C2E007,1:47:57,Beau,Damage,20,,,20 to Witherling 2,1,
C2E007,1:48:53,Fjord,Spell Attack,14,8,,,,Eldritch Blast
C2E007,1:54:25,Beau,Deflect Missiles,12,,,,,
C2E007,1:55:05,Molly,Attack,14,9,,,,Scimitar
C2E007,1:55:19,Molly,Damage,11,,,11 to Witherling 1,1,
C2E007,1:55:58,Molly,Attack,18,13,,,,Scimitar
C2E007,1:56:06,Molly,Damage,10,,,10 to Gnoll 2,,
C2E007,1:57:02,Nott,Attack,24,18,,,,Hand Crossbow SA
C2E007,1:57:10,Nott,Damage,12,,,12 to Gnoll 2,1,
C2E007,1:58:08,Nott,Sleight of Hand,22,14,,,,
C2E007,1:58:13,Shakäste,Perception,9,6,,,,
C2E007,1:59:52,Jester,Damage,6,,,6 Necrotic to Gnoll 1,,Toll the Dead
C2E007,2:00:58,Beau,Attack,12,6,,,,Staff
C2E007,2:02:09,Caleb,Spell Attack,17,11,,,,Scorching Ray
C2E007,2:02:15,Caleb,Spell Attack,Unknown,Unknown,,,,Scorching Ray
C2E007,2:02:16,Caleb,Spell Attack,Unknown,Unknown,,,,Scorching Ray
C2E007,2:02:29,Caleb,Damage,20,,,20 Fire to Pack Lord,,
C2E007,2:04:07,Fjord,Spell Attack,17,11,,,,Eldritch Blast
C2E007,2:04:07,Fjord,Damage,8,,,8 to Gnoll 3,,
C2E007,2:06:28,Beau,Acrobatics,10,4,,,,
C2E007,2:07:50,Beau,Dexterity Save,17,11,,,,Disregarded due to advantage
C2E007,2:07:50,Beau,Dexterity Save,17,11,,11 to Beau,,With advantage
C2E007,2:14:27,Molly,Attack,23,18,,,,Scimitar
C2E007,2:14:45,Molly,Damage,13,,,13 to Pack Lord,,
C2E007,2:15:03,Molly,Attack,21,16,,,,Scimitar
C2E007,2:15:14,Molly,Damage,7,,,7 to Pack Lord,,
C2E007,2:15:50,Molly,Damage,3,,,3 to Molly,,Rite damage
C2E007,2:17:14,Nott,Attack,23,17,,,,Hand Crossbow
C2E007,2:17:16,Jester,Attack,16,11,,,,Sickle
C2E007,2:17:23,Nott,Damage,15,,,15 to Pack Lord,0.5,HDYWTDT
C2E007,2:17:24,Jester,Damage,4,,,4 to Pack Lord,0.5,HDYWTDT
C2E007,2:19:37,Beau,Acrobatics,18,12,,,,
C2E007,2:20:28,Caleb,Spell Attack,20,14,,,,Chromatic Orb (Thunder)
C2E007,2:20:45,Caleb,Damage,8,,,8 Thunder to Gnoll 1,,
C2E007,2:21:20,Fjord,Spell Attack,21,15,,,,Eldritch Blast
C2E007,2:21:30,Fjord,Damage,15,,,15 to Gnoll 3,1,
C2E007,2:22:20,Shakäste,Damage,6,,,6 to Gnoll 1,,Sacred Flame
C2E007,2:23:10,Beau,Attack,Unknown,Unknown,,,,Staff AoO
C2E007,2:23:20,Beau,Damage,5,,,5 to Gnoll 1,1,
C2E007,2:39:15,Jester,Investigation,Nat1,1,,,,Disregarded due to advantage
C2E007,2:39:15,Jester,Investigation,3,2,,,,With advantage
C2E007,2:41:09,Shakäste,Sleight of Hand,14,9,,,,
C2E007,2:41:25,Nott,Perception,7,7,,,,
C2E007,2:42:08,Shakäste,Insight,12,9,,,,
C2E007,2:44:18,Nott,Sleight of Hand,14,6,,,,
C2E007,2:45:17,Shakäste,Perception,16,13,,,,
C2E007,2:56:12,Shakäste,Stealth,24,19,,,,
C2E007,2:56:12,Caleb,Stealth,5,4,,,,Disregarded due to advantage
C2E007,2:56:21,Caleb,Stealth,16,15,,,,With advantage
C2E007,3:01:02,Nott,Stealth,23,15,,,,With advantage
C2E007,3:01:02,Nott,Stealth,Unknown,Unknown,,,,Disregarded due to advantage
C2E007,3:01:02,Jester,Stealth,13,10,,,,
C2E007,3:01:02,Molly,Stealth,9,6,,,,
C2E007,3:01:02,Fjord,Stealth,18,18,,,,
C2E007,3:01:02,Beau,Stealth,19,13,,,,
C2E007,3:02:55,Shakäste,Stealth,20,15,,,,For the Grand Duchess
C2E007,3:02:55,Shakäste,Nature,20,19,,,,
C2E007,3:03:44,Nott,Nature,15,12,,,,
C2E007,3:05:40,Nott,Dexterity,19,15,,,,
C2E007,3:08:50,Molly,Initiative,22,19,,,,
C2E007,3:08:51,Fjord,Initiative,20,20,,,,
C2E007,3:09:00,Jester,Initiative,18,15,,,,
C2E007,3:09:01,Nott,Initiative,17,13,,,,
C2E007,3:09:26,Caleb,Initiative,8,7,,,,
C2E007,3:09:47,Shakäste,Initiative,5,2,,,,
C2E007,3:09:48,Beau,Initiative,9,5,,,,
C2E007,3:10:27,Molly,Damage,1,,,1 Psychic to Manticore,,Vicious Mockery
C2E007,3:11:52,Fjord,Attack,23,17,,,,Falchion
